ed_year,ed_type,ed_noc,sport,event,result_id,athlete,sex,age,height,weight,athl_noc,nb_participation,rank_n1,best_rank,medal_n,medal_n1,total_medals,proba_0,proba_1,prediction,prediction_correct,rank,predict_final
2018,Winter,KOR,Alpine Skiing,"Slalom, Women",9000116.0,Mariya Kirkova,Female,32.0,165.0,59.0,BUL,3,,,0,0,0.0,0.9626896426215537,0.037310357378446464,0,true,68.0,0
2018,Winter,KOR,Cross Country Skiing,"15 kilometres Skiathlon, Women",9000300.0,Nicole Fessel,Female,35.0,170.0,55.0,GER,2,14.0,14.0,0,0,0.0,0.9364562688919492,0.06354373110805092,0,true,12.0,0
2018,Winter,KOR,Biathlon,"10 kilometres Sprint, Men",9000220.0,Martin Otčenáš,Male,31.0,180.0,68.0,SVK,1,66.0,66.0,0,0,0.0,0.960992438144057,0.039007561855943014,0,true,80.0,0
2018,Winter,KOR,Biathlon,"12.5 kilometres Pursuit, Men",9000221.0,Martin Otčenáš,Male,31.0,180.0,68.0,SVK,0,,,0,0,0.0,0.960992438144057,0.039007561855943014,0,true,55.0,0
2018,Winter,KOR,Biathlon,"20 kilometres, Men",9000223.0,Martin Otčenáš,Male,31.0,180.0,68.0,SVK,0,,,0,0,0.0,0.960992438144057,0.039007561855943014,0,true,79.0,0
2018,Winter,KOR,Snowboarding,"Boardercross, Women",9000989.0,Lindsey Jacobellis,Female,33.0,168.0,64.0,USA,3,7.0,2.0,0,0,0.0,0.8564152872914497,0.14358471270855033,0,true,5.0,0
2018,Winter,KOR,Snowboarding,"Big Air, Women",9000964.0,Yuka Fujimori,Female,32.0,160.0,55.0,JPN,0,,,0,0,0.0,0.9398822246717616,0.06011777532823843,0,true,25.0,0
2018,Winter,KOR,Snowboarding,"Slopestyle, Women",9000975.0,Yuka Fujimori,Female,32.0,160.0,55.0,JPN,0,,,0,0,0.0,0.9398822246717616,0.06011777532823843,0,true,25.0,0
2018,Winter,KOR,Snowboarding,"Boardercross, Women",9000989.0,Isabel Clark,Female,42.0,167.0,61.0,BRA,3,14.0,9.0,0,0,0.0,0.9299972295335222,0.07000277046647789,0,true,16.0,0
2018,Winter,KOR,Snowboarding,"Boardercross, Women",9000989.0,Zoë Gillings,Female,33.0,170.0,65.0,GBR,3,9.0,8.0,0,0,0.0,0.9278612621378102,0.07213873786218981,0,true,15.0,0
2018,Winter,KOR,Snowboarding,"Boardercross, Women",9000989.0,Aleksandra Zhekova,Female,31.0,167.0,63.0,BUL,3,5.0,5.0,0,0,0.0,0.8952758020446099,0.1047241979553901,0,true,10.0,0
2018,Winter,KOR,Snowboarding,"Parallel Giant Slalom, Women",9000930.0,Yekaterina Tudegesheva,Female,31.0,162.0,65.0,ROC,3,15.0,5.0,0,0,0.0,0.9549924202457944,0.045007579754205586,0,true,29.0,0
2018,Winter,KOR,Biathlon,"10 kilometres Sprint, Men",9000220.0,Emil Hegle Svendsen,Male,33.0,185.0,77.0,NOR,2,9.0,2.0,0,0,0.0,0.9136248772666604,0.08637512273333964,0,true,5.0,0
2018,Winter,KOR,Biathlon,"12.5 kilometres Pursuit, Men",9000221.0,Emil Hegle Svendsen,Male,33.0,185.0,77.0,NOR,2,6.0,6.0,0,0,0.0,0.8990857002869447,0.10091429971305532,0,true,5.0,0
2018,Winter,KOR,Biathlon,"15 kilometres Mass Start, Men",9000222.0,Emil Hegle Svendsen,Male,33.0,185.0,77.0,NOR,3,1.0,1.0,1,1,1.0,0.5741863535107923,0.4258136464892077,1,true,1.0,1
2018,Winter,KOR,Biathlon,"20 kilometres, Men",9000223.0,Emil Hegle Svendsen,Male,33.0,185.0,77.0,NOR,2,7.0,1.0,0,0,0.0,0.8903163067797802,0.10968369322021976,0,true,5.0,0
2018,Winter,KOR,Alpine Skiing,"Giant Slalom, Men",9000102.0,André Myhrer,Male,35.0,189.0,93.0,SWE,1,,,0,0,0.0,0.9536213364841952,0.04637866351580487,0,true,54.0,0
2018,Winter,KOR,Alpine Skiing,"Slalom, Men",9000105.0,André Myhrer,Male,35.0,189.0,93.0,SWE,3,,3.0,1,0,0.0,0.9464737030308438,0.05352629696915625,0,false,31.0,0
2018,Winter,KOR,Alpine Skiing,"Slalom, Men",9000105.0,Naoki Yuasa,Male,35.0,177.0,72.0,JPN,2,,7.0,0,0,0.0,0.9503056269613228,0.04969437303867727,0,true,47.0,0
2018,Winter,KOR,Alpine Skiing,"Combined, Men",9000108.0,Dalibor Šamšal,Male,33.0,183.0,86.0,CRO,0,,,0,0,0.0,0.9580623293243664,0.04193767067563363,0,true,56.0,0
2018,Winter,KOR,Alpine Skiing,"Giant Slalom, Men",9000102.0,Dalibor Šamšal,Male,33.0,183.0,86.0,CRO,1,,,0,0,0.0,0.9580623293243664,0.04193767067563363,0,true,92.0,0
2018,Winter,KOR,Alpine Skiing,"Slalom, Men",9000105.0,Dalibor Šamšal,Male,33.0,183.0,86.0,CRO,3,18.0,18.0,0,0,0.0,0.9475002183186496,0.052499781681350326,0,true,34.0,0
2018,Winter,KOR,Short Track Speed Skating,"500 metres, Men",9001100.0,Viktor Knoch,Male,29.0,180.0,80.0,HUN,2,12.0,12.0,0,0,0.0,0.9330131824308432,0.0669868175691568,0,true,13.0,0
2018,Winter,KOR,Skeleton,"Skeleton, Men",9000790.0,Martins Dukurs,Male,34.0,178.0,75.0,LAT,2,2.0,2.0,0,1,2.0,0.8180404880347721,0.18195951196522786,1,false,3.0,1
2016,Summer,BRA,Archery,"Individual, Women",351166.0,Yuki Hayashi,Female,32.0,163.0,65.0,JPN,1,45.0,45.0,0,0,0.0,0.9589752052363972,0.041024794763602934,0,true,57.0,0
2016,Summer,BRA,Archery,"Individual, Women",351166.0,Ika Rochmawati,Female,27.0,165.0,52.0,INA,2,9.0,9.0,0,0,0.0,0.9274951643533066,0.0725048356466934,0,true,14.0,0
2016,Summer,BRA,Archery,"Individual, Women",351166.0,Ana María Rendón,Female,30.0,160.0,63.0,COL,2,33.0,16.0,0,0,0.0,0.9349653268071496,0.0650346731928503,0,true,18.0,0
2016,Summer,BRA,Archery,"Individual, Women",351166.0,Natalia Sánchez,Female,33.0,166.0,63.0,COL,1,48.0,48.0,0,0,0.0,0.9589752052363972,0.041024794763602934,0,true,58.0,0
2016,Summer,BRA,Archery,"Individual, Women",351166.0,Aída Román,Female,28.0,169.0,64.0,MEX,2,2.0,2.0,0,1,1.0,0.7263138626564518,0.2736861373435481,1,false,2.0,1
2016,Summer,BRA,Archery,"Individual, Women",351166.0,Leidys Brito,Female,32.0,169.0,52.0,VEN,2,33.0,31.0,0,0,0.0,0.9573288687549496,0.04267113124505025,0,true,55.0,0
2016,Summer,BRA,Archery,"Individual, Women",351166.0,Bombayla Devi,Female,31.0,164.0,60.0,IND,2,17.0,17.0,0,0,0.0,0.9407441722893414,0.059255827710658675,0,true,22.0,0
2016,Summer,BRA,Archery,"Individual, Men",351070.0,Brady Ellison,Male,28.0,181.0,86.0,USA,2,17.0,17.0,1,0,0.0,0.8297644363627543,0.17023556363724568,0,false,2.0,1
2016,Summer,BRA,Archery,"Individual, Men",351070.0,Mauro Nespoli,Male,29.0,181.0,78.0,ITA,2,33.0,33.0,0,0,0.0,0.9300376081227988,0.06996239187720124,0,true,17.0,0
2016,Summer,BRA,Archery,"Individual, Men",351070.0,Crispin Duenas,Male,30.0,172.0,81.0,CAN,2,33.0,33.0,0,0,0.0,0.9317237031956176,0.06827629680438252,0,true,18.0,0
2016,Summer,BRA,Archery,"Individual, Men",351070.0,Jean-Charles Valladont,Male,27.0,180.0,83.0,FRA,1,43.0,43.0,1,0,0.0,0.9476154001361032,0.05238459986389687,0,false,37.0,0
2016,Summer,BRA,Cycling Road,"Road Race, Individual, Men",356740.0,Vincenzo Nibali,Male,32.0,180.0,60.0,ITA,2,100.0,100.0,0,0,0.0,0.9640094396269699,0.035990560373029966,0,true,120.0,0
2016,Summer,BRA,Cycling Road,"Road Race, Individual, Men",356740.0,Rigoberto Urán,Male,29.0,171.0,53.0,COL,2,2.0,2.0,0,1,1.0,0.7916153678895185,0.20838463211048155,1,false,2.0,1
2016,Summer,BRA,Cycling Road,"Individual Time Trial, Men",356741.0,Edvald Boasson Hagen,Male,29.0,181.0,77.0,NOR,1,13.0,13.0,0,0,0.0,0.9132569908910856,0.08674300910891454,0,true,12.0,0
2016,Summer,BRA,Cycling Road,"Road Race, Individual, Men",356740.0,Edvald Boasson Hagen,Male,29.0,181.0,77.0,NOR,2,,70.0,0,0,0.0,0.9599769033264984,0.04002309667350165,0,true,97.0,0
2016,Summer,BRA,Cycling Road,"Road Race, Individual, Men",356740.0,Lars Petter Nordhaug,Male,32.0,176.0,65.0,NOR,2,25.0,25.0,0,0,0.0,0.9514633990752096,0.0485366009247903,0,true,30.0,0
2016,Summer,BRA,Cycling Road,"Road Race, Individual, Men",356740.0,Simon Špilak,Male,30.0,177.0,68.0,SLO,1,,,0,0,0.0,0.9596692160762272,0.04033078392377263,0,true,90.0,0
2016,Summer,BRA,Cycling Road,"Individual Time Trial, Men",356741.0,Ghader Mizbani,Male,41.0,175.0,67.0,IRI,0,,,0,0,0.0,0.939547711379766,0.06045228862023388,0,true,35.0,0
2016,Summer,BRA,Cycling Road,"Road Race, Individual, Men",356740.0,Ghader Mizbani,Male,41.0,175.0,67.0,IRI,1,78.0,78.0,0,0,0.0,0.9651153304333502,0.0348846695666498,0,true,131.0,0
2016,Summer,BRA,Cycling Road,"Individual Time Trial, Men",356741.0,Andriy Hryvko,Male,33.0,180.0,69.0,UKR,1,31.0,31.0,0,0,0.0,0.9376836275990109,0.062316372400988924,0,true,34.0,0
2016,Summer,BRA,Cycling Road,"Road Race, Individual, Men",356740.0,Andriy Hryvko,Male,33.0,180.0,69.0,UKR,2,17.0,17.0,0,0,0.0,0.9501315544173856,0.049868445582614516,0,true,25.0,0
2016,Summer,BRA,Cycling Road,"Road Race, Individual, Men",356740.0,Denys Kostiuk,Male,34.0,175.0,62.0,UKR,1,76.0,76.0,0,0,0.0,0.9640094396269699,0.035990560373029966,0,true,121.0,0
2016,Summer,BRA,Cycling Road,"Road Race, Individual, Men",356740.0,André Cardoso,Male,32.0,168.0,57.0,POR,1,71.0,71.0,0,0,0.0,0.9640094396269699,0.035990560373029966,0,true,122.0,0
2016,Summer,BRA,Cycling Road,"Road Race, Individual, Men",356740.0,Chris Anker Sørensen,Male,32.0,184.0,65.0,DEN,1,11.0,11.0,0,0,0.0,0.949456465063626,0.05054353493637387,0,true,20.0,0
2016,Summer,BRA,Cycling Road,"Road Race, Individual, Men",356740.0,Matija Kvasina,Male,35.0,180.0,72.0,CRO,1,56.0,56.0,0,0,0.0,0.9640094396269699,0.035990560373029966,0,true,123.0,0
2016,Summer,BRA,Cycling Road,"Road Race, Individual, Men",356740.0,Nicolas Roche,Male,32.0,178.0,70.0,IRL,2,88.0,63.0,0,0,0.0,0.9640094396269699,0.035990560373029966,0,true,124.0,0
2016,Summer,BRA,Cycling Road,"Road Race, Individual, Men",356740.0,Tanel Kangert,Male,29.0,178.0,66.0,EST,1,68.0,68.0,0,0,0.0,0.958868570377876,0.041131429622124065,0,true,51.0,0
2016,Summer,BRA,Cycling Road,"Road Race, Individual, Men",356740.0,Rein Taaramäe,Male,29.0,185.0,75.0,EST,1,47.0,47.0,0,0,0.0,0.958306567368704,0.04169343263129612,0,true,38.0,0
2016,Summer,BRA,Cycling Road,"Individual Time Trial, Men",356741.0,Kanstantsin Siutsou,Male,34.0,184.0,70.0,BLR,0,,,0,0,0.0,0.9368512255031728,0.06314877449682718,0,true,32.0,0
2016,Summer,BRA,Cycling Road,"Road Race, Individual, Men",356740.0,Kanstantsin Siutsou,Male,34.0,184.0,70.0,BLR,1,32.0,32.0,0,0,0.0,0.9635150066106016,0.036484993389398236,0,true,115.0,0
2016,Summer,BRA,Sailing,"One Person Heavyweight Dinghy, Men",356152.0,Ivan Kljaković-Gašpić,Male,32.0,189.0,95.0,CRO,1,5.0,5.0,0,0,0.0,0.8776954392851747,0.12230456071482533,0,true,6.0,0
2016,Summer,BRA,Sailing,"One Person Heavyweight Dinghy, Men",356152.0,Tapio Nirkko,Male,32.0,194.0,96.0,FIN,1,10.0,10.0,0,0,0.0,0.9115755245926472,0.08842447540735293,0,true,19.0,0
2016,Summer,BRA,Sailing,"One Person Heavyweight Dinghy, Men",356152.0,Giorgio Poggi,Male,35.0,186.0,98.0,ITA,0,,,0,0,0.0,0.9316728339995451,0.06832716600045484,0,true,22.0,0
2016,Summer,BRA,Sailing,"One Person Heavyweight Dinghy, Men",356152.0,Pieter-Jan Postma,Male,34.0,189.0,99.0,NED,1,4.0,4.0,0,0,0.0,0.8273209281506443,0.17267907184935571,0,true,4.0,0
2016,Summer,BRA,Shooting,"Air Rifle, 10 metres, Women",395754.0,Snježana Pejčić,Female,34.0,170.0,75.0,CRO,2,18.0,3.0,0,0,0.0,0.9432703640971171,0.05672963590288299,0,true,18.0,0
2016,Summer,BRA,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Women",395757.0,Snježana Pejčić,Female,34.0,170.0,75.0,CRO,2,5.0,5.0,0,0,0.0,0.9135782008677492,0.08642179913225077,0,true,9.0,0
2016,Summer,BRA,Shooting,"Air Pistol, 10 metres, Men",395700.0,Damir Mikec,Male,32.0,180.0,79.0,SRB,2,17.0,13.0,0,0,0.0,0.9676496837483648,0.032350316251635265,0,true,39.0,0
2016,Summer,BRA,Shooting,"Free Pistol, 50 metres, Men",395708.0,Damir Mikec,Male,32.0,180.0,79.0,SRB,2,16.0,7.0,0,0,0.0,0.9676496837483648,0.032350316251635265,0,true,35.0,0
2016,Summer,BRA,Shooting,"Air Pistol, 10 metres, Men",395700.0,Yusuf Dikeç,Male,43.0,180.0,80.0,TUR,2,27.0,27.0,0,0,0.0,0.9581907435784026,0.041809256421597406,0,true,34.0,0
2016,Summer,BRA,Shooting,"Free Pistol, 50 metres, Men",395708.0,Yusuf Dikeç,Male,43.0,180.0,80.0,TUR,2,13.0,13.0,0,0,0.0,0.9422036988776259,0.057796301122374015,0,true,14.0,0
2016,Summer,BRA,Shooting,"Air Pistol, 10 metres, Men",395700.0,Júlio Almeida,Male,47.0,180.0,90.0,BRA,1,12.0,12.0,0,0,0.0,0.9430520566600276,0.056947943339972475,0,true,17.0,0
2016,Summer,BRA,Shooting,"Free Pistol, 50 metres, Men",395708.0,Júlio Almeida,Male,47.0,180.0,90.0,BRA,1,17.0,17.0,0,0,0.0,0.9430520566600276,0.056947943339972475,0,true,17.0,0
2016,Summer,BRA,Shooting,"Air Pistol, 10 metres, Men",395700.0,Pang Wei,Male,30.0,178.0,77.0,CHN,2,4.0,1.0,1,0,0.0,0.8002530774328162,0.19974692256718385,1,true,2.0,1
2016,Summer,BRA,Shooting,"Free Pistol, 50 metres, Men",395708.0,Pang Wei,Male,30.0,178.0,77.0,CHN,0,,,0,0,0.0,0.9149466746419848,0.08505332535801516,0,true,6.0,0
2016,Summer,BRA,Shooting,"Air Pistol, 10 metres, Men",395700.0,Lee Dae-Myeong,Male,28.0,182.0,78.0,KOR,1,15.0,15.0,0,0,0.0,0.9256683052590332,0.0743316947409669,0,true,10.0,0
2016,Summer,BRA,Shooting,"Air Pistol, 10 metres, Men",395700.0,Pavol Kopp,Male,38.0,183.0,74.0,SVK,2,21.0,21.0,0,0,0.0,0.944236365409062,0.05576363459093815,0,true,20.0,0
2016,Summer,BRA,Shooting,"Free Pistol, 50 metres, Men",395708.0,Pavol Kopp,Male,38.0,183.0,74.0,SVK,2,20.0,5.0,0,0,0.0,0.944236365409062,0.05576363459093815,0,true,19.0,0
2016,Summer,BRA,Shooting,"Air Pistol, 10 metres, Men",395700.0,Rashid Yunusmetov,Male,37.0,180.0,100.0,KAZ,1,19.0,19.0,0,0,0.0,0.9430520566600276,0.056947943339972475,0,true,18.0,0
2016,Summer,BRA,Shooting,"Free Pistol, 50 metres, Men",395708.0,Rashid Yunusmetov,Male,37.0,180.0,100.0,KAZ,1,16.0,16.0,0,0,0.0,0.9430520566600276,0.056947943339972475,0,true,18.0,0
2016,Summer,BRA,Shooting,"Air Pistol, 10 metres, Men",395700.0,Tomoyuki Matsuda,Male,41.0,174.0,73.0,JPN,2,13.0,13.0,0,0,0.0,0.9449771369325872,0.05502286306741274,0,true,21.0,0
2016,Summer,BRA,Shooting,"Free Pistol, 50 metres, Men",395708.0,Tomoyuki Matsuda,Male,41.0,174.0,73.0,JPN,2,11.0,8.0,0,0,0.0,0.9449771369325872,0.05502286306741274,0,true,20.0,0
2016,Summer,BRA,Shooting,"Air Pistol, 10 metres, Men",395700.0,Oleh Omelchuk,Male,33.0,170.0,68.0,UKR,2,5.0,5.0,0,0,0.0,0.9135782008677492,0.08642179913225077,0,true,8.0,0
2016,Summer,BRA,Shooting,"Free Pistol, 50 metres, Men",395708.0,Oleh Omelchuk,Male,33.0,170.0,68.0,UKR,2,29.0,4.0,0,0,0.0,0.9454281860591871,0.05457181394081303,0,true,21.0,0
2016,Summer,BRA,Shooting,"Trap, Men",395723.0,Josip Glasnović,Male,33.0,178.0,82.0,CRO,1,5.0,5.0,1,0,0.0,0.90937387608444,0.09062612391555988,0,false,3.0,1
2016,Summer,BRA,Shooting,"Trap, Men",395723.0,Erik Varga,Male,40.0,184.0,90.0,SVK,2,12.0,9.0,0,0,0.0,0.9422869506862036,0.0577130493137964,0,true,17.0,0
2016,Summer,BRA,Shooting,"Trap, Men",395723.0,Alberto Fernández,Male,33.0,180.0,115.0,ESP,2,25.0,25.0,0,0,0.0,0.9412892791378245,0.058710720862175485,0,true,15.0,0
2016,Summer,BRA,Equestrian Eventing,"Individual, Open",358390.0,Shane Rose,Male,43.0,181.0,80.0,AUS,1,27.0,27.0,0,0,0.0,0.9581907435784026,0.041809256421597406,0,true,46.0,0
2016,Summer,BRA,Equestrian Eventing,"Individual, Open",358390.0,Hua Tian,Male,27.0,190.0,70.0,CHN,1,,,0,0,0.0,0.9204487291764584,0.0795512708235417,0,true,8.0,0
2016,Summer,BRA,Equestrian Eventing,"Individual, Open",358390.0,Yoshiaki Oiwa,Male,40.0,170.0,67.0,JPN,2,,49.0,0,0,0.0,0.960229402479616,0.039770597520384005,0,true,57.0,0
2016,Summer,BRA,Equestrian Eventing,"Individual, Open",358390.0,Tim Lips,Male,31.0,168.0,55.0,NED,2,38.0,15.0,0,0,0.0,0.931295893752963,0.06870410624703703,0,true,13.0,0
2016,Summer,BRA,Artistic Gymnastics,"Floor Exercise, Men",353636.0,Kohei Uchimura,Male,27.0,160.0,54.0,JPN,2,2.0,2.0,0,1,1.0,0.783497130680486,0.21650286931951396,1,false,1.0,1
2016,Summer,BRA,Artistic Gymnastics,"Horizontal Bar, Men",353649.0,Kohei Uchimura,Male,27.0,160.0,54.0,JPN,2,,,0,0,0.0,0.9652091030136786,0.034790896986321394,0,true,21.0,0
2016,Summer,BRA,Artistic Gymnastics,"Individual All-Around, Men",353606.0,Kohei Uchimura,Male,27.0,160.0,54.0,JPN,2,1.0,1.0,1,1,2.0,0.7316452644119165,0.2683547355880836,1,true,1.0,1
2016,Summer,BRA,Artistic Gymnastics,"Parallel Bars, Men",353646.0,Kohei Uchimura,Male,27.0,160.0,54.0,JPN,2,,,0,0,0.0,0.9652091030136786,0.034790896986321394,0,true,24.0,0
2016,Summer,BRA,Artistic Gymnastics,"Pommelled Horse, Men",353655.0,Kohei Uchimura,Male,27.0,160.0,54.0,JPN,2,,,0,0,0.0,0.9652091030136786,0.034790896986321394,0,true,25.0,0
2016,Summer,BRA,Artistic Gymnastics,"Rings, Men",353652.0,Kohei Uchimura,Male,27.0,160.0,54.0,JPN,2,,,0,0,0.0,0.9652091030136786,0.034790896986321394,0,true,23.0,0
2016,Summer,BRA,Artistic Gymnastics,"Horizontal Bar, Men",353649.0,Yu Won-Cheol,Male,32.0,165.0,59.0,KOR,0,,,0,0,0.0,0.9722835775751612,0.027716422424838873,0,true,65.0,0
2016,Summer,BRA,Artistic Gymnastics,"Parallel Bars, Men",353646.0,Yu Won-Cheol,Male,32.0,165.0,59.0,KOR,1,2.0,2.0,0,1,1.0,0.8885071712969365,0.11149282870306357,0,true,2.0,1
2016,Summer,BRA,Artistic Gymnastics,"Rings, Men",353652.0,Yu Won-Cheol,Male,32.0,165.0,59.0,KOR,1,,,0,0,0.0,0.9722835775751612,0.027716422424838873,0,true,67.0,0
2016,Summer,BRA,Artistic Gymnastics,"Floor Exercise, Men",353636.0,Marcel Nguyen,Male,29.0,165.0,55.0,GER,2,8.0,8.0,0,0,0.0,0.9263179342178592,0.07368206578214084,0,true,4.0,0
2016,Summer,BRA,Artistic Gymnastics,"Horizontal Bar, Men",353649.0,Marcel Nguyen,Male,29.0,165.0,55.0,GER,2,,,0,0,0.0,0.9600586789653116,0.039941321034688386,0,true,13.0,0
2016,Summer,BRA,Artistic Gymnastics,"Individual All-Around, Men",353606.0,Marcel Nguyen,Male,29.0,165.0,55.0,GER,2,2.0,2.0,0,1,1.0,0.7866459998973443,0.21335400010265568,1,false,2.0,1
2016,Summer,BRA,Artistic Gymnastics,"Parallel Bars, Men",353646.0,Marcel Nguyen,Male,29.0,165.0,55.0,GER,2,2.0,2.0,0,1,1.0,0.7866459998973443,0.21335400010265568,1,false,1.0,1
2016,Summer,BRA,Artistic Gymnastics,"Pommelled Horse, Men",353655.0,Marcel Nguyen,Male,29.0,165.0,55.0,GER,1,3312.0,3312.0,0,0,0.0,0.9600586789653116,0.039941321034688386,0,true,16.0,0
2016,Summer,BRA,Artistic Gymnastics,"Rings, Men",353652.0,Marcel Nguyen,Male,29.0,165.0,55.0,GER,2,,,0,0,0.0,0.9600586789653116,0.039941321034688386,0,true,13.0,0
2016,Summer,BRA,Artistic Gymnastics,"Horizontal Bar, Men",353649.0,Danny Rodrigues,Male,31.0,161.0,57.0,FRA,0,,,0,0,0.0,0.9713649772560291,0.02863502274397098,0,true,64.0,0
2016,Summer,BRA,Artistic Gymnastics,"Parallel Bars, Men",353646.0,Danny Rodrigues,Male,31.0,161.0,57.0,FRA,0,,,0,0,0.0,0.9713649772560291,0.02863502274397098,0,true,64.0,0
2016,Summer,BRA,Artistic Gymnastics,"Pommelled Horse, Men",353655.0,Danny Rodrigues,Male,31.0,161.0,57.0,FRA,1,,,0,0,0.0,0.9713649772560291,0.02863502274397098,0,true,67.0,0
2016,Summer,BRA,Artistic Gymnastics,"Rings, Men",353652.0,Danny Rodrigues,Male,31.0,161.0,57.0,FRA,1,5.0,5.0,0,0,0.0,0.9388032693398484,0.06119673066015153,0,true,7.0,0
2016,Summer,BRA,Artistic Gymnastics,"Floor Exercise, Men",353636.0,Diego Hypólito,Male,30.0,170.0,68.0,BRA,2,,6.0,1,0,0.0,0.9590348862171874,0.040965113782812666,0,false,17.0,0
2016,Summer,BRA,Artistic Gymnastics,"Pommelled Horse, Men",353655.0,Filip Ude,Male,30.0,170.0,68.0,CRO,2,,2.0,0,0,0.0,0.9590348862171874,0.040965113782812666,0,true,15.0,0
2016,Summer,BRA,Artistic Gymnastics,"Pommelled Horse, Men",353655.0,Louis Smith,Male,27.0,184.0,76.0,GBR,2,2.0,2.0,1,1,2.0,0.8035128964564822,0.19648710354351792,1,true,2.0,1
2016,Summer,BRA,Artistic Gymnastics,"Floor Exercise, Men",353636.0,Aleksandr Shatilov,Male,29.0,182.0,77.0,ISR,2,6.0,6.0,0,0,0.0,0.9462332247686612,0.05376677523133863,0,true,14.0,0
2016,Summer,BRA,Artistic Gymnastics,"Horizontal Bar, Men",353649.0,Aleksandr Shatilov,Male,29.0,182.0,77.0,ISR,2,,,0,0,0.0,0.9690883255119084,0.030911674488091637,0,true,26.0,0
2016,Summer,BRA,Artistic Gymnastics,"Horizontal Bar, Men",353649.0,Epke Zonderland,Male,30.0,173.0,69.0,NED,2,1.0,1.0,0,1,1.0,0.7519030856077742,0.24809691439222584,1,false,1.0,1
2016,Summer,BRA,Artistic Gymnastics,"Floor Exercise, Men",353636.0,Anton Fokin,Male,34.0,169.0,57.0,UZB,1,,,0,0,0.0,0.9726237329804668,0.0273762670195331,0,true,69.0,0
2016,Summer,BRA,Artistic Gymnastics,"Horizontal Bar, Men",353649.0,Anton Fokin,Male,34.0,169.0,57.0,UZB,1,,,0,0,0.0,0.9726237329804668,0.0273762670195331,0,true,67.0,0
2016,Summer,BRA,Artistic Gymnastics,"Individual All-Around, Men",353606.0,Anton Fokin,Male,34.0,169.0,57.0,UZB,1,16.0,16.0,0,0,0.0,0.9619363467697428,0.03806365323025727,0,true,13.0,0
2016,Summer,BRA,Artistic Gymnastics,"Parallel Bars, Men",353646.0,Anton Fokin,Male,34.0,169.0,57.0,UZB,1,3.0,3.0,0,1,1.0,0.8927975602557832,0.10720243974421688,0,true,3.0,1
2016,Summer,BRA,Artistic Gymnastics,"Pommelled Horse, Men",353655.0,Anton Fokin,Male,34.0,169.0,57.0,UZB,1,,,0,0,0.0,0.9726237329804668,0.0273762670195331,0,true,68.0,0
2016,Summer,BRA,Artistic Gymnastics,"Rings, Men",353652.0,Anton Fokin,Male,34.0,169.0,57.0,UZB,1,,,0,0,0.0,0.9726237329804668,0.0273762670195331,0,true,68.0,0
2016,Summer,BRA,Boxing,"Light-Heavyweight, Men",356559.0,Elshod Rasulov,Male,30.0,180.0,75.0,UZB,1,5.0,5.0,0,0,0.0,0.8437811130305438,0.15621888696945618,0,true,6.0,0
2016,Summer,BRA,Boxing,"Light-Heavyweight, Men",356559.0,Kennedy Katende,Male,31.0,178.0,81.0,SWE,1,17.0,17.0,0,0,0.0,0.8905116744156985,0.1094883255843016,0,true,24.0,0
2016,Summer,BRA,Boxing,"Light-Heavyweight, Men",356559.0,Abdelhafid Benchabla,Male,30.0,184.0,81.0,ALG,2,5.0,5.0,0,0,0.0,0.8348450994775181,0.165154900522482,0,true,5.0,0
2016,Summer,BRA,Swimming,"200 metres Butterfly, Men",357100.0,Gal Nevo,Male,29.0,178.0,78.0,ISR,1,32.0,32.0,0,0,0.0,0.9557436467639266,0.04425635323607338,0,true,23.0,0
2016,Summer,BRA,Swimming,"200 metres Individual Medley, Men",357110.0,Gal Nevo,Male,29.0,178.0,78.0,ISR,2,10.0,10.0,0,0,0.0,0.9338216629113204,0.06617833708867969,0,true,15.0,0
2016,Summer,BRA,Swimming,"400 metres Individual Medley, Men",357120.0,Gal Nevo,Male,29.0,178.0,78.0,ISR,2,10.0,10.0,0,0,0.0,0.9338216629113204,0.06617833708867969,0,true,12.0,0
2016,Summer,BRA,Swimming,"200 metres Freestyle, Men",357013.0,Nikita Lobintsev,Male,28.0,193.0,85.0,RUS,0,,,0,0,0.0,0.913820280602645,0.08617971939735508,0,true,11.0,0
2016,Summer,BRA,Swimming,"1,500 metres Freestyle, Men",357035.0,Ryan Cochrane,Male,28.0,192.0,80.0,CAN,2,2.0,2.0,0,1,2.0,0.7194341175074253,0.28056588249257475,1,false,4.0,0
2016,Summer,BRA,Swimming,"400 metres Freestyle, Men",357025.0,Ryan Cochrane,Male,28.0,192.0,80.0,CAN,2,9.0,9.0,0,0,0.0,0.9251514303650464,0.07484856963495358,0,true,11.0,0
2016,Summer,BRA,Swimming,"400 metres Freestyle, Men",357025.0,Mads Glæsner,Male,28.0,191.0,81.0,DEN,2,12.0,12.0,0,0,0.0,0.9251514303650464,0.07484856963495358,0,true,12.0,0
2016,Summer,BRA,Swimming,"200 metres Freestyle, Men",357013.0,Paul Biedermann,Male,30.0,193.0,93.0,GER,2,5.0,5.0,0,0,0.0,0.8535642424927607,0.14643575750723925,0,true,6.0,0
2016,Summer,BRA,Swimming,"400 metres Freestyle, Men",357025.0,David Brandl,Male,29.0,187.0,82.0,AUT,1,20.0,20.0,0,0,0.0,0.9296064515454951,0.07039354845450489,0,true,14.0,0
